,is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,AIT503,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201,classification
13917,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13918,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4219,8.798577,232.478851,0.000512607,12.0782385,1.70489693,888.1537,3.99897456,0.799411,823.0197,7.75557566,61.8303,24.9166889,0.8041528,0.3676188,0.608264267,0.211895064,158.645218,2.49895883,113.52858,0.000320379,128.588821,0.0
13919,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.1864,8.798577,232.478851,0.000512607,12.0782385,0.000512443,887.993469,3.99897456,0.8038927,800.2948,7.75557566,61.70213,25.147398,0.8041528,0.370564878,0.608264267,0.210101515,158.645218,2.49895883,113.592667,0.000320379,128.588821,0.0
13920,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13921,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13922,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.3826,8.8005,232.478851,0.000512607,12.062232,1.70528126,886.7919,3.99897456,0.806069553,824.596252,7.760382,61.70213,25.147398,0.806203544,0.3601896,0.608264267,0.210101515,158.773392,2.49895883,113.592667,0.000320379,128.588821,0.0
13923,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.2649,0.08803384,232.478851,0.000512607,12.062232,0.000512443,886.7919,3.99897456,0.805813432,824.5578,7.760382,61.70213,25.147398,0.00806203544,0.3559626,0.608264267,0.210101515,158.773392,2.49895883,113.592667,0.000320379,128.588821,0.0
13924,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13925,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.107849,8.803384,232.478851,0.000384455,0.120590305,1.70528126,885.950745,3.99897456,0.8041488,824.8654,7.760382,61.70213,24.9166889,0.8037683,0.3663379,0.608264267,0.209781244,158.565109,2.49895883,113.592667,0.000320379,128.588821,0.0
13926,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.9901,8.803384,2.32478851,0.000512607,12.0590305,1.70528126,885.430054,3.99897456,0.8041488,8.25403748,7.760382,61.70213,24.9166889,0.8037683,0.372614324,0.608264267,0.209781244,158.485,2.49895883,113.592667,0.000320379,128.588821,-1.0
13927,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.8724,8.803384,232.478851,0.000512607,12.081439,1.70528126,885.430054,3.99897456,0.8041488,825.557556,7.760382,61.522686,24.9166889,0.8037683,0.37466377,0.608264267,0.209781244,158.485,2.49895883,114.922455,0.000320379,128.588821,0.0
13928,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.9116,8.803384,232.478851,0.000512607,12.081439,1.70528126,884.9494,0.0399897456,0.8041488,825.63446,7.760382,61.522686,24.9166889,0.8037683,0.37120533,0.608264267,0.209781244,158.485,2.49895883,113.480515,0.000320379,128.588821,0.0
13929,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.7938,8.803384,232.478851,0.000512607,12.087842,1.70528126,884.749146,3.99897456,0.802996337,825.7498,7.760382,61.522686,24.9166889,0.8037683,0.356474966,0.608264267,0.210101515,158.485,2.49895883,113.480515,0.000320379,128.588821,0.0
13930,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13931,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.7938,8.803384,232.504486,0.000512607,12.0462255,1.70400023,884.028137,3.99897456,0.8026122,825.9421,7.76006174,69.64881,24.9166889,0.8037683,0.346227765,0.608264267,0.210101515,1.58485,2.49895883,113.480515,0.000320379,128.588821,0.0
13932,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.8331,8.797297,232.504486,0.000512607,12.0462255,1.70246279,883.387268,3.99897456,0.8026122,800.2948,7.755896,61.522686,24.9166889,0.8037683,0.346227765,0.608264267,0.210101515,158.485,2.49895883,113.480515,0.000320379,128.588821,0.0
13933,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13934,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13935,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4219,8.797297,232.504486,0.000512607,12.062232,1.69823515,881.3045,3.99897456,0.802228034,826.7111,7.755896,61.394516,25.147398,0.806203544,0.366594076,0.608264267,0.210101515,158.485,2.49895883,113.432457,0.000320379,128.588821,0.0
13936,0,1,1,1,1,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13937,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,101627.789,0.0,820.3826,8.794092,232.504486,0.000512607,12.062232,1.6983633,881.3045,3.99897456,0.8042768,826.941833,7.755896,61.394516,25.147398,0.8037683,0.3663379,0.6060878,0.210101515,158.485,0.0249895883,113.36837,0.000320379,128.588821,0.0
13938,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4611,8.794092,232.504486,0.000512607,12.062232,1.70092547,880.6236,3.99897456,0.804789066,827.211,7.755896,61.394516,25.147398,0.8037683,0.348661453,0.6057037,0.210101515,158.485,2.49895883,114.922455,3.20379e-06,128.588821,0.0
13939,0,1,1,1,2,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13940,0,1,1,1,1,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13941,0,1,1,1,1,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.2462,8.797936,232.504486,0.000512607,11.8797617,0.017047689,879.7424,3.99897456,0.804789066,827.211,7.755896,61.394516,25.147398,0.8037683,0.336621,0.6057037,0.210101515,160.695969,2.49895883,113.448471,0.000320379,128.588821,0.0
13942,0,1,1,1,1,2,1,CLOSED,SEMI_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13943,0,1,1,1,1,2,1,CLOSED,SEMI_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13944,0,1,1,1,1,2,1,CLOSED,SEMI_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0107,8.799539,232.504486,0.000512607,8.364812,1.50786269,878.701,3.99897456,0.804789066,827.8646,7.7578187,69.64881,24.8397846,0.8035119,0.373639047,0.605831742,0.210101515,158.485,2.49895883,113.448471,0.000320379,128.524734,0.0
13945,0,1,1,1,1,2,1,CLOSED,SEMI_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.814453,8.799539,232.504486,0.000512607,6.757795,1.31287825,878.6209,3.99897456,0.799411,827.8646,7.759421,61.70213,24.9166889,0.8035119,0.374023318,0.6080082,0.210101515,158.485,2.49895883,113.448471,0.000320379,128.524734,0.0
13946,0,1,1,1,1,2,1,CLOSED,SEMI_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.971436,8.799539,232.504486,0.000512607,5.512517,1.06857121,877.980042,3.99897456,0.800947547,827.9031,7.76070261,61.70213,25.147398,0.8035119,0.3687716,0.6080082,0.210101515,158.485,2.49895883,113.448471,0.000320379,128.524734,0.0
13947,0,1,1,1,1,2,1,CLOSED,ALMOST_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13948,0,1,1,1,1,2,1,CLOSED,ALMOST_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0107,8.799539,232.504486,5.12607e-06,0.03450925,0.5437017,8.77299133,3.99897456,0.8018439,828.1338,7.76070261,61.70213,24.8397846,0.8035119,0.366978347,0.6080082,0.211895064,158.485,2.49895883,113.448471,0.000320379,128.524734,1.0
13949,0,1,1,1,1,2,1,CLOSED,ALMOST_CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13950,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.5789,8.799539,232.504486,0.000512607,2.234458,0.194856346,876.8185,3.99897456,0.8028683,828.2876,7.76070261,61.70213,24.8397846,0.8035119,0.3662098,0.6080082,0.210101515,158.485,2.49895883,113.36837,0.000320379,128.524734,0.0
13951,0,1,1,1,1,2,1,SEMI_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,SEMI_OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13952,0,1,1,1,1,2,1,SEMI_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,SEMI_OPEN,1016.27789,0.0,820.3826,8.79505348,232.504486,0.000512607,1.2868942,0.059443355,876.8185,3.99897456,0.8028683,828.0569,7.76070261,61.70213,24.9935913,0.8022302,0.37120533,0.6060878,0.210101515,158.485,2.49895883,113.36837,0.000320379,128.524734,0.0
13953,0,1,1,1,1,2,1,SEMI_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,SEMI_OPEN,1016.27789,0.0,820.2649,8.79505348,232.504486,0.000384455,1.16204619,0.000512443,876.8185,3.99897456,0.8028683,828.249146,7.76070261,61.70213,24.9935913,0.8022302,0.3797874,0.6060878,0.210101515,158.485,2.49895883,113.36837,0.000320379,128.524734,0.0
13954,0,1,1,1,1,2,1,SEMI_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,SEMI_OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13955,0,1,1,1,1,2,1,SEMI_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,SEMI_OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13956,0,1,1,1,1,2,1,SEMI_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,SEMI_OPEN,1016.27789,0.0,819.9116,8.793131,232.504486,0.000512607,1.37652862,0.004099542,877.299133,3.99897456,0.803252459,829.287354,7.76070261,61.8303,24.9935913,0.8027429,0.373895228,0.6060878,0.210101515,158.485,0.0249895883,113.464493,0.000320379,128.524734,0.0
13957,0,1,1,1,1,2,1,ALMOST_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,ALMOST_OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13958,0,1,1,1,1,2,1,ALMOST_OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,ALMOST_OPEN,1016.27789,0.0,820.1864,8.793131,2.32504486,0.000512607,1.4341507,0.07174198,877.299133,3.99897456,0.802228034,800.2948,7.75910044,61.8303,24.9935913,0.804280937,0.365953624,0.6060878,0.00210101515,158.485,2.49895883,113.464493,0.000320379,128.524734,0.0
13959,0,1,1,1,1,2,1,OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,ALMOST_OPEN,1016.27789,0.0,820.3826,8.790888,232.504486,5.12607e-06,1.4341507,0.129904225,878.100159,3.99897456,0.802228034,800.2948,7.75910044,61.8303,24.9935913,0.804280937,0.365953624,0.6060878,0.210101515,158.485,2.49895883,113.464493,0.000320379,128.524734,0.0
13960,0,1,1,1,1,2,1,OPEN,OPEN,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13961,0,1,1,1,1,2,1,OPEN,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,10.1627789,,,,,,,,,,,,,,,,,,,,,,,,
13962,0,1,1,1,1,2,1,SEMI_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13963,0,1,1,1,1,2,1,SEMI_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13964,0,1,1,1,1,2,1,SEMI_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,819.7938,8.796976,232.504486,5.12607e-06,1.00198472,0.327066571,878.100159,3.99897456,0.802228034,828.249146,7.75910044,61.9584732,24.9935913,0.8054345,0.3662098,0.6076241,0.210101515,158.725327,2.867395,113.464493,0.000320379,128.524734,0.0
13965,0,1,1,1,1,2,1,SEMI_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13966,0,1,1,1,1,2,1,ALMOST_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13967,0,1,1,1,1,2,1,ALMOST_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13968,0,1,1,1,1,2,1,ALMOST_CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,819.3228,8.801461,240.194824,0.000512607,0.9187528,32.0532918,878.941345,3.99897456,0.7999232,827.557,7.7578187,62.0353737,24.9935913,0.806716263,0.369283974,0.6083923,0.210101515,158.725327,2.49895883,113.640732,0.000320379,128.524734,0.0
13969,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13970,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13971,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,819.8331,8.803063,232.504486,0.000512607,1.13323522,0.340133846,878.741,3.793899,0.7973622,826.365051,7.7568574,62.0353737,24.9935913,0.806716263,0.3614705,0.6083923,0.210101515,158.725327,2.49895883,113.640732,0.00124819785,128.524734,0.0
13972,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13973,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13974,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13975,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13976,0,1,1,1,1,2,1,CLOSED,CLOSED,ALMOST_CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.2649,8.803063,232.504486,0.000512607,1.64543188,0.37369886,878.0201,3.793899,0.8036366,826.365051,7.755255,62.0353737,24.9935913,0.804409146,0.348917633,0.6083923,0.210101515,158.533066,2.49895883,113.464493,0.000320379,128.524734,0.0
13977,0,1,1,1,1,2,1,CLOSED,CLOSED,ALMOST_CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.4611,8.803063,232.504486,0.000512607,1.731865,0.374851853,877.619568,3.793899,0.8038927,825.9421,7.755255,62.0353737,24.9935913,0.804409146,0.355322152,0.6083923,0.00210101515,158.533066,2.49895883,113.464493,0.01409669,128.524734,0.0
13978,0,1,1,1,1,2,1,CLOSED,CLOSED,ALMOST_CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.696655,8.80017948,240.194824,0.000512607,1.78948712,0.00369214982,877.619568,3.793899,0.8038927,825.63446,7.755255,62.0353737,24.9935913,0.804409146,0.356603056,0.6083923,0.210101515,158.533066,2.49895883,113.464493,0.0037164,128.524734,0.0
13979,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13980,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13981,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13982,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.8537,8.799539,232.273773,0.000512607,1.90153015,0.369214982,877.299133,3.94770575,0.805173159,824.288635,0.0775845957,62.0353737,0.249935913,0.8037683,0.366594076,0.607112,0.209653124,158.533066,2.49895883,113.464493,0.000320379,128.524734,0.0
13983,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.5004,8.798577,232.273773,0.000512607,1.9207375,0.00369214982,877.299133,3.94770575,0.805173159,824.1733,7.75845957,62.0353737,24.9935913,0.8037683,0.366594076,0.607112,0.209653124,158.533066,2.49895883,113.464493,0.000256303,128.524734,0.0
13984,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.2649,8.796335,232.248138,0.000512607,1.9207375,0.369214982,877.299133,3.94770575,0.8026122,824.0195,7.75845957,62.0353737,24.9935913,0.8037683,0.366594076,0.607112,0.209653124,158.533066,2.49895883,113.464493,0.000256303,128.524734,0.0
13985,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13986,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13987,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13988,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.775146,8.790567,240.194824,0.000512607,1.968756,0.372802079,876.7784,3.94770575,0.8026122,8.22327637,7.755896,62.1635475,24.9935913,0.8023584,0.366594076,0.6083923,0.209653124,158.533066,2.49895883,113.464493,0.000256303,128.524734,3.0
13989,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,820.892944,8.789286,232.1456,0.000512607,1.968756,0.374851853,876.7784,3.94770575,0.8026122,822.250732,7.75557566,62.24045,24.9935913,0.8041528,0.367234528,0.6083923,0.209781244,158.533066,2.49895883,113.464493,0.000256303,128.524734,0.0
13990,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.892944,8.787043,232.1456,0.000512607,1.968756,0.374851853,876.7784,3.8708024,0.8026122,822.1354,7.755255,62.24045,0.249935913,0.8053063,0.382093,0.6083923,0.210101515,158.533066,2.49895883,1.13464493,0.000256303,128.524734,0.0
13991,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.285461,8.787043,240.194824,0.000512607,1.968756,0.000512443,876.8185,3.8708024,0.8026122,822.250732,7.755255,62.41989,24.9935913,0.8072289,0.384142429,0.6083923,0.210101515,160.695969,2.49895883,113.464493,0.000256303,128.524734,0.0
13992,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.207,8.785761,232.1456,0.000512607,1.968756,0.373826981,876.8185,3.8708024,0.008026122,822.1354,7.755255,62.41989,24.9935913,0.8072289,0.375304222,0.6083923,0.210101515,158.533066,2.49895883,113.464493,0.000256303,128.524734,0.0
13993,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13994,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.4032,8.785761,240.194824,0.000512607,1.968756,0.373826981,877.018738,3.8708024,0.801715851,822.2892,7.755255,62.41989,24.9935913,0.8072289,0.3585244,0.6083923,0.210101515,158.533066,2.49895883,113.464493,0.000256303,128.524734,0.0
13995,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13996,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
13997,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.207,9.393618,232.1456,0.000512607,1.968756,0.373826981,876.217651,3.8708024,0.8005634,822.3661,7.755255,62.41989,24.9935913,0.80505,0.356346875,0.607112,0.210101515,158.533066,2.867395,113.464493,0.000256303,128.524734,0.0
13998,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.363953,8.788645,232.1456,0.000512607,1.968756,0.373826981,876.217651,3.8708024,0.8005634,822.1738,7.755255,62.41989,24.9935913,0.80505,0.356603056,0.607112,0.211895064,1.58533066,2.49895883,113.464493,0.000256303,128.524734,0.0
13999,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.0499,8.790888,2.321456,0.000512607,1.968756,0.000512443,875.8972,3.8708024,0.8015878,800.2948,7.75845957,62.41989,24.9935913,0.80505,0.372614324,0.607112,0.210101515,158.533066,2.49895883,113.464493,0.000256303,128.524734,0.0
14000,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,0.0,821.4032,8.790888,232.1456,0.000512607,1.968756,0.373826981,875.8972,3.8708024,0.8015878,821.904663,7.75845957,62.41989,24.9935913,0.0080505,0.373895228,0.607112,0.210101515,158.533066,2.49895883,113.52858,0.000256303,128.524734,0.0
14001,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
14002,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,101614.972,,,,,,,,,,,,,,,,,,,,,,,,
14003,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.14972,,,,,,,,,,,,,,,,,,,,,,,,
14004,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.14972,,,,,,,,,,,,,,,,,,,,,,,,
14005,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.14972,,,,,,,,,,,,,,,,,,,,,,,,
14006,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.14972,0.0,821.0499,9.393618,232.2225,0.000384455,1.99436581,0.373826981,875.6168,3.94770575,0.8070939,820.405,7.75845957,62.3173561,25.18585,0.8073571,0.357115418,0.6091605,0.210101515,158.533066,2.49895883,113.52858,0.000256303,128.524734,0.0
14007,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,10.1614972,0.0,820.971436,8.793131,232.2225,0.000512607,1.99436581,0.373826981,875.4967,3.94770575,0.8070939,820.5204,7.75845957,0.623173561,25.18585,0.8073571,0.34943,0.6078802,0.210101515,158.693283,2.49895883,113.52858,0.000256303,128.524734,0.0
14008,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.14972,0.0,820.892944,8.788965,232.2225,0.000512607,1.99436581,0.373826981,875.4967,3.94770575,0.8070939,800.2948,7.75557566,62.3173561,25.0320435,0.8073571,0.35788396,0.6078802,0.209781244,160.695969,2.49895883,113.52858,0.000256303,128.524734,0.0
14009,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.14972,,,,,,,,,,,,,,,,,,,,,,,,
14010,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.18176,,,,,,,,,,,,,,,,,,,,,,,,
14011,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.18176,0.0,820.814453,8.786081,232.2225,0.0512607,1.99436581,0.373826981,875.4967,3.94770575,0.8026122,819.097656,7.75557566,62.29172,25.0320435,0.8056909,0.356603056,0.6078802,0.209781244,158.693283,2.49895883,114.922455,0.000256303,128.524734,0.0
14012,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.18176,,,,,,,,,,,,,,,,,,,,,,,,
14013,0,1,1,1,1,2,1,CLOSED,OPEN,OPEN,2,CLOSED,CLOSED,OPEN,1016.374,0.0,821.207,8.784159,232.2225,0.000512607,1.13323522,0.373826981,875.4967,3.97334027,0.801075637,818.8285,7.75269175,62.29172,25.0320435,0.804793656,0.349686176,0.6078802,0.209781244,158.693283,2.49895883,113.52858,0.000320379,128.524734,0.0
14014,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.374,,,,,,,,,,,,,,,,,,,,,,,,
14015,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,OPEN,1016.374,,,,,,,,,,,,,,,,,,,,,,,,
